epoch,acc,loss,val_acc,val_loss
0,0.15597466960352424,24.082512775509894,0.1430722891566265,1.947437744782153
1,0.15903772026431717,1.9444662512399027,0.1430722891566265,1.9471504642781483
2,0.15907213656387664,1.9442737695272798,0.1430722891566265,1.9479986903179123
3,0.15766106828193832,1.9442581071596314,0.1430722891566265,1.9476568847296227
4,0.1551486784140969,1.9442861030936767,0.1430722891566265,1.9474015077912663
5,0.15487334801762115,1.9442679144868766,0.1430722891566265,1.9481509897603568
6,0.15573375550660792,1.944256762641642,0.1430722891566265,1.9482214323966858
7,0.15459801762114536,1.9442648581733788,0.1430722891566265,1.9476793973321416
8,0.15731690528634362,1.944220424420508,0.1430722891566265,1.9473664602601384
9,0.15501101321585903,1.9442715685535632,0.1430722891566265,1.9477731729128274
10,0.15380644273127753,1.9442115995195994,0.1430722891566265,1.9474606643240135
11,0.15790198237885464,1.9442287130765452,0.1430722891566265,1.947573804472345
12,0.1560090859030837,1.9442942561294538,0.1430722891566265,1.9479195918424062
13,0.15680066079295155,1.944206376038984,0.1430722891566265,1.9478958703906661
14,0.15683507709251102,1.9443026258556853,0.1430722891566265,1.9476959106912575
15,0.15680066079295155,1.9441527721640297,0.1430722891566265,1.9478986081349323
16,0.15473568281938327,1.9442691673660069,0.1430722891566265,1.9475903283640084
17,0.15521751101321585,1.9442524768182359,0.1430722891566265,1.9475068746800404
18,0.1539441079295154,1.9442225293572253,0.1430722891566265,1.947145723674192
19,0.1567318281938326,1.9441572956839321,0.1430722891566265,1.948412474379482
