epoch,acc,loss,val_acc,val_loss
0,0.15549284140969163,1.9435025247445716,0.1430722891566265,1.9464568840451988
1,0.15532075991189428,1.9444751190062661,0.1430722891566265,1.9486113652646782
2,0.15487334801762115,1.9443848024118313,0.1430722891566265,1.946893294891679
3,0.15731690528634362,1.9443232890399016,0.1430722891566265,1.9476045611871773
4,0.1560090859030837,1.9442683174090238,0.1430722891566265,1.9476843402088886
