epoch,acc,loss,val_acc,val_loss
0,0.5822205396475771,1.0966109508742878,0.5637550200803213,1.2034594161470584
1,0.8524917400881057,0.42729680878848725,0.5414156626506024,1.3147065202691608
2,0.893034140969163,0.28045161535588015,0.5692771084337349,1.2113699664517132
3,0.9125137665198237,0.228012497020213,0.6473393574297188,1.2881639788262456
4,0.9234925660792952,0.1999133715722356,0.6281375502008032,1.3687996962805056
